Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value_22,Flag,Flag Description,Note
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1372,"Cashew nuts, in shell",2020,2020,ha,167858,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,1061000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,14753,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,14455,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1640,Cocoa beans,2020,2020,ha,1484568,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,77000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,460,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,169000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,10,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,33,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1233,Eggplants (aubergines),2020,2020,ha,6601,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1657,"Ginger, raw",2020,2020,ha,83,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,337000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1499.01,Karite nuts (sheanuts),2020,2020,ha,32592,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1379.02,Kola nuts,2020,2020,ha,87331,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,7419,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,112,Maize (corn),2020,2020,ha,1189000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,7212,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,118,Millet,2020,2020,ha,139000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1950.01,Natural rubber in primary forms,2020,2020,ha,80978,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,117,Oats,2020,2020,ha,44,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1491.01,Oil palm fruit,2020,2020,ha,364729,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1239.01,Okra,2020,2020,ha,3227,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,8286,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1323,Oranges,2020,2020,ha,17876,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,2456,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,15079,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,9766,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,200,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,277611,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,1151,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1317,Papayas,2020,2020,ha,1626,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1651,"Pepper (Piper spp.), raw",2020,2020,ha,5451,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1318,Pineapples,2020,2020,ha,10355,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,411443,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1353.01,Raspberries,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,113,Rice,2020,2020,ha,291000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,15000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,114,Sorghum,2020,2020,ha,304000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,141,Soya beans,2020,2020,ha,108000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1802,Sugar cane,2020,2020,ha,6285,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,77507,I,Imputed value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1550,Taro,2020,2020,ha,213000,A,Official figure,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1234,Tomatoes,2020,2020,ha,47789,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,6157,E,Estimated value,
QCL,Crops and livestock products,288,Ghana,5312,Area harvested,1540,Yams,2020,2020,ha,505000,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1312,Bananas,2020,2020,ha,40156,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,282,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1372,"Cashew nuts, in shell",2020,2020,ha,18720,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,279143,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1640,Cocoa beans,2020,2020,ha,50046,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,13812,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,604091,E,Estimated value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1193,Fonio,2020,2020,ha,585736,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1290.01,Green corn (maize),2020,2020,ha,139343,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,728361,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,112,Maize (corn),2020,2020,ha,558105,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,96995,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,118,Millet,2020,2020,ha,168390,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1950.01,Natural rubber in primary forms,2020,2020,ha,11925,E,Estimated value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1491.01,Oil palm fruit,2020,2020,ha,331840,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1323,Oranges,2020,2020,ha,9242,E,Estimated value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,44281,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,54,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,63053,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2020,2020,ha,8516,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,66383,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1318,Pineapples,2020,2020,ha,15635,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,91672,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1510,Potatoes,2020,2020,ha,21696,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,113,Rice,2020,2020,ha,1672799,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,46085,E,Estimated value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1444,Sesame seed,2020,2020,ha,18496,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1929.05,"Sisal, raw",2020,2020,ha,2027,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,114,Sorghum,2020,2020,ha,43025,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1802,Sugar cane,2020,2020,ha,5898,I,Imputed value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,61346,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1550,Taro,2020,2020,ha,26117,A,Official figure,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,1867,E,Estimated value,
QCL,Crops and livestock products,324,Guinea,5312,Area harvested,1540,Yams,2020,2020,ha,31632,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1312,Bananas,2020,2020,ha,708,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1372,"Cashew nuts, in shell",2020,2020,ha,219341,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,4737,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1199.9,Cereals n.e.c.,2020,2020,ha,3398,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,11459,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,4287,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,12932,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1193,Fonio,2020,2020,ha,465,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,97543,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,721,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,112,Maize (corn),2020,2020,ha,16467,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,992,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,118,Millet,2020,2020,ha,29346,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1950.01,Natural rubber in primary forms,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1491.01,Oil palm fruit,2020,2020,ha,9588,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1323,Oranges,2020,2020,ha,1410,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,3142,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,5839,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,6869,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1317,Papayas,2020,2020,ha,328,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1318,Pineapples,2020,2020,ha,105,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,17852,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,113,Rice,2020,2020,ha,119147,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,4896,E,Estimated value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,114,Sorghum,2020,2020,ha,23055,A,Official figure,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1802,Sugar cane,2020,2020,ha,262,I,Imputed value,
QCL,Crops and livestock products,624,Guinea-Bissau,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,7080,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,ha,198,I,Imputed value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1341,Apples,2020,2020,ha,57,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1343,Apricots,2020,2020,ha,16,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1216,Artichokes,2020,2020,ha,5,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2020,2020,ha,407,I,Imputed value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2020,2020,ha,24447,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1312,Bananas,2020,2020,ha,72123,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,115,Barley,2020,2020,ha,11051,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,1147709,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1243,"Broad beans and horse beans, green",2020,2020,ha,556,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1212,Cabbages,2020,2020,ha,29034,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,5494,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1372,"Cashew nuts, in shell",2020,2020,ha,22690,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,61754,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,14000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,98,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2020,2020,ha,4112,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,2548,E,Estimated value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,967,I,Imputed value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1656,"Cloves (whole stems), raw",2020,2020,ha,2222,I,Imputed value,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,84906,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,119700,A,Official figure,
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,239131,A,Official figure,
